address;LP wei;LP ether;BNB;SOY
0xb986c5eae462a9ce1b14a72e0c81d219d16a4871;889494478524731;0.000889494478524731;9.353496544477741e-7;0.9969957504131992
0x84342a54b8ab67c5503ca4f0e2b229c9c95eaa5b;65451209415970733;0.06545120941597073;0.00006882534696781145;73.36141957323333
0xc2f0f9492da4658391a4ae95ce73d17a88164677;5435555883869720826;5.43555588386972;0.005715769395377704;6092.478647354413
0xdde7ec64731e22a779faf1f3f3aed14aaaf9e483;4555270494338;0.000004555270494338;4.79010357642903e-9;0.005105804965051672
0x2ae2d2870c7bc107e6bb0a5f9b09bada18879857;119;1.19e-16;1.2513468218925028e-19;1.3338193452976228e-13
0x454c91fa18918ae74ec435293cae72efe5544a6a;667323383166647379;0.6673233831666474;0.0007017252056303673;747.9738134765817
0x26db069f77a2ffc2d1a3c5f50ed00b6e006bdb9e;3440916012863019034;3.440916012863019;0.003618301947138791;3856.773397900049
0x973d2f56ede16d51757c7b9608f9ec264a540bfe;8;8e-18;8.412415609361364e-21;8.966852741496624e-15
0x362e17774dec18876cf4b482e2c86ca4c043e876;3728353825261981447;3.7283538252619817;0.003920557739607005;4178.9499649149775
0xe2272bc47029a4e6df03ee5ecc25bf2fd6eb9c89;5905008464341829395;5.9050084643418295;0.006209423172355022;6618.667667130537
0xdbc454227cdd05b94419595424e261d91108fd61;653453751264793958;0.653453751264794;0.0006871405671419613;732.4279451212462
0x1c37db8ee00271d0abd6457a19b68770d360ec15;916908918586973;0.000916908918586973;9.641773623854623e-7;1.027723406291788
0x0a1a73fa1b06b769a95b8bd53af519ea7bf6f633;777456312949520709;0.7774563129495207;0.000817535702831635;871.4170338956583
0xb99f3abcfe81035bbeff0cc07c97f4cbc2305b2a;95791545716286760154;95.79154571628676;0.10072978680356792;107368.58553978564
0xd931093cacdc5e957c03fae12325bdcb0c34a6cd;25959224845603311;0.025959224845603313;0.000027297473537259328;29.096568309240663
0xe5e752aa476eef2f1b0f83b9f9d64606f793b44f;69159;6.9159e-14;7.272428139097781e-17;7.751732109364561e-11
0x7096c0cf7014dde7be4a984a9cb848e84f3c22dd;3200;3.2e-15;3.364966243744545e-18;3.586741096598649e-12
0xff7f421cc3f13631441959119979d91703ff8794;4547;4.547e-15;4.7814067219707644e-18;5.096534926948143e-12
0x02df23b3b3db014c66f180de223765a654f15aa6;237615762633086209;0.2376157626330862;0.00024986531882560984;266.33319407366247
0xb725f68853ecf8a1d17a9492b65498d1d35cb85b;52326756802503344624;52.32675680250335;0.05502430321407938;58650.79033601927
0x3ec8f0b49024419dda7451c75f9491532d7081a6;20377296843398373413;20.377296843398373;0.021427786255249312;22840.027508064646
0x27847e3816b3fb248743489a7eb28816df55b379;2730672691980627;0.002730672691980627;0.0000028714441972593296;3.0606924892770557
0x868e4f2f8ef7adc38d2082947d91a784a974f793;89247997073006;0.000089247997073006;9.384890546014911e-8;0.1000342059033958
0xc77096bfeb8d53743684a56cd5c20d39b69c471e;55160003705467648;0.05516000370546765;0.00005800360952303833;61.826453805917055
