address;LP wei;LP ether;VVT;SOY
0x93950cb12f909a0268a455cfafd9952f4923a2dc;4300010389445173878;4.300010389445174;2.5694119958515085;8.643732013559035
0xfa84594dbcf58951f538b6cef1e07f6fa9362055;181066362397129130362;181.06636239712913;108.19371151528979;363.9733329650603
0x7c4cad8f35f53aa8a6968538752b2888f88275b8;139082477450310079033;139.08247745031008;83.10681919530977;279.5787809753328
0x78ce3800067d3797b861581fd525042ab51b919c;1;1e-18;5.975362297166536e-19;2.010165378850242e-18
0x7d6e5569dcab4cac8cd8c6ec507b88d153429648;31536675677745382785617;31536.67567774538;18844.306282276866;63393.93361143226
0x0e3854878a3b86ee579a4a9866e6cc2a288626a6;5617610597749587462;5.617610597749588;3.356725856595605;11.292326335458434
